filename,world_name,character_name,character2_name,character_texture,character2_texture,character_pos,character2_pos
0006433.png,Desert,Rhinoceros,Wolf,Gray,Red,,
0006434.png,Desert,Rhinoceros,Wolf,Gray,Blue,,
0006435.png,Desert,Rhinoceros,Wolf,Gray,Green,,
0006436.png,Desert,Rhinoceros,Wolf,Gray,Yellow,,
0006437.png,Desert,Rhinoceros,Wolf,Gray,Brown,,
0006438.png,Desert,Rhinoceros,Wolf,Gray,Purple,,
0006439.png,Desert,Rhinoceros,Wolf,Gray,Cyan,,
0006440.png,Desert,Rhinoceros,Crocodile,Red,Blue,,
0006441.png,Desert,Rhinoceros,Crocodile,Red,Green,,
0006442.png,Desert,Rhinoceros,Crocodile,Red,Yellow,,
0006443.png,Desert,Rhinoceros,Crocodile,Red,Brown,,
0006444.png,Desert,Rhinoceros,Crocodile,Red,Purple,,
0006445.png,Desert,Rhinoceros,Crocodile,Red,Cyan,,
0006446.png,Desert,Rhinoceros,Crocodile,Red,Gray,,
0006447.png,Desert,Rhinoceros,Crocodile,Blue,Red,,
0006448.png,Desert,Rhinoceros,Crocodile,Blue,Green,,
0006449.png,Desert,Rhinoceros,Crocodile,Blue,Yellow,,
0006450.png,Desert,Rhinoceros,Crocodile,Blue,Brown,,
0006451.png,Desert,Rhinoceros,Crocodile,Blue,Purple,,
0006452.png,Desert,Rhinoceros,Crocodile,Blue,Cyan,,
0006453.png,Desert,Rhinoceros,Crocodile,Blue,Gray,,
0006454.png,Desert,Rhinoceros,Crocodile,Green,Red,,
0006455.png,Desert,Rhinoceros,Crocodile,Green,Blue,,
0006456.png,Desert,Rhinoceros,Crocodile,Green,Yellow,,
0006457.png,Desert,Rhinoceros,Crocodile,Green,Brown,,
0006458.png,Desert,Rhinoceros,Crocodile,Green,Purple,,
0006459.png,Desert,Rhinoceros,Crocodile,Green,Cyan,,
0006460.png,Desert,Rhinoceros,Crocodile,Green,Gray,,
0006461.png,Desert,Rhinoceros,Crocodile,Yellow,Red,,
0006462.png,Desert,Rhinoceros,Crocodile,Yellow,Blue,,
0006463.png,Desert,Rhinoceros,Crocodile,Yellow,Green,,
0006464.png,Desert,Rhinoceros,Crocodile,Yellow,Brown,,
0006465.png,Desert,Rhinoceros,Crocodile,Yellow,Purple,,
0006466.png,Desert,Rhinoceros,Crocodile,Yellow,Cyan,,
0006467.png,Desert,Rhinoceros,Crocodile,Yellow,Gray,,
0006468.png,Desert,Rhinoceros,Crocodile,Brown,Red,,
0006469.png,Desert,Rhinoceros,Crocodile,Brown,Blue,,
0006470.png,Desert,Rhinoceros,Crocodile,Brown,Green,,
0006471.png,Desert,Rhinoceros,Crocodile,Brown,Yellow,,
0006472.png,Desert,Rhinoceros,Crocodile,Brown,Purple,,
0006473.png,Desert,Rhinoceros,Crocodile,Brown,Cyan,,
0006474.png,Desert,Rhinoceros,Crocodile,Brown,Gray,,
0006475.png,Desert,Rhinoceros,Crocodile,Purple,Red,,
0006476.png,Desert,Rhinoceros,Crocodile,Purple,Blue,,
0006477.png,Desert,Rhinoceros,Crocodile,Purple,Green,,
0006478.png,Desert,Rhinoceros,Crocodile,Purple,Yellow,,
0006479.png,Desert,Rhinoceros,Crocodile,Purple,Brown,,
0006480.png,Desert,Rhinoceros,Crocodile,Purple,Cyan,,
0006481.png,Desert,Rhinoceros,Crocodile,Purple,Gray,,
0006482.png,Desert,Rhinoceros,Crocodile,Cyan,Red,,
0006483.png,Desert,Rhinoceros,Crocodile,Cyan,Blue,,
0006484.png,Desert,Rhinoceros,Crocodile,Cyan,Green,,
0006485.png,Desert,Rhinoceros,Crocodile,Cyan,Yellow,,
0006486.png,Desert,Rhinoceros,Crocodile,Cyan,Brown,,
0006487.png,Desert,Rhinoceros,Crocodile,Cyan,Purple,,
0006488.png,Desert,Rhinoceros,Crocodile,Cyan,Gray,,
0006489.png,Desert,Rhinoceros,Crocodile,Gray,Red,,
0006490.png,Desert,Rhinoceros,Crocodile,Gray,Blue,,
0006491.png,Desert,Rhinoceros,Crocodile,Gray,Green,,
0006492.png,Desert,Rhinoceros,Crocodile,Gray,Yellow,,
0006493.png,Desert,Rhinoceros,Crocodile,Gray,Brown,,
0006494.png,Desert,Rhinoceros,Crocodile,Gray,Purple,,
0006495.png,Desert,Rhinoceros,Crocodile,Gray,Cyan,,
0006496.png,Desert,Rhinoceros,Elephant,Red,Blue,,
0006497.png,Desert,Rhinoceros,Elephant,Red,Green,,
0006498.png,Desert,Rhinoceros,Elephant,Red,Yellow,,
0006499.png,Desert,Rhinoceros,Elephant,Red,Brown,,
0006500.png,Desert,Rhinoceros,Elephant,Red,Purple,,
0006501.png,Desert,Rhinoceros,Elephant,Red,Cyan,,
0006502.png,Desert,Rhinoceros,Elephant,Red,Gray,,
0006503.png,Desert,Rhinoceros,Elephant,Blue,Red,,
0006504.png,Desert,Rhinoceros,Elephant,Blue,Green,,
0006505.png,Desert,Rhinoceros,Elephant,Blue,Yellow,,
0006506.png,Desert,Rhinoceros,Elephant,Blue,Brown,,
0006507.png,Desert,Rhinoceros,Elephant,Blue,Purple,,
0006508.png,Desert,Rhinoceros,Elephant,Blue,Cyan,,
0006509.png,Desert,Rhinoceros,Elephant,Blue,Gray,,
0006510.png,Desert,Rhinoceros,Elephant,Green,Red,,
0006511.png,Desert,Rhinoceros,Elephant,Green,Blue,,
0006512.png,Desert,Rhinoceros,Elephant,Green,Yellow,,
0006513.png,Desert,Rhinoceros,Elephant,Green,Brown,,
0006514.png,Desert,Rhinoceros,Elephant,Green,Purple,,
0006515.png,Desert,Rhinoceros,Elephant,Green,Cyan,,
0006516.png,Desert,Rhinoceros,Elephant,Green,Gray,,
0006517.png,Desert,Rhinoceros,Elephant,Yellow,Red,,
0006518.png,Desert,Rhinoceros,Elephant,Yellow,Blue,,
0006519.png,Desert,Rhinoceros,Elephant,Yellow,Green,,
0006520.png,Desert,Rhinoceros,Elephant,Yellow,Brown,,
0006521.png,Desert,Rhinoceros,Elephant,Yellow,Purple,,
0006522.png,Desert,Rhinoceros,Elephant,Yellow,Cyan,,
0006523.png,Desert,Rhinoceros,Elephant,Yellow,Gray,,
0006524.png,Desert,Rhinoceros,Elephant,Brown,Red,,
0006525.png,Desert,Rhinoceros,Elephant,Brown,Blue,,
0006526.png,Desert,Rhinoceros,Elephant,Brown,Green,,
0006527.png,Desert,Rhinoceros,Elephant,Brown,Yellow,,
0006528.png,Desert,Rhinoceros,Elephant,Brown,Purple,,
0006529.png,Desert,Rhinoceros,Elephant,Brown,Cyan,,
0006530.png,Desert,Rhinoceros,Elephant,Brown,Gray,,
0006531.png,Desert,Rhinoceros,Elephant,Purple,Red,,
0006532.png,Desert,Rhinoceros,Elephant,Purple,Blue,,
0006533.png,Desert,Rhinoceros,Elephant,Purple,Green,,
0006534.png,Desert,Rhinoceros,Elephant,Purple,Yellow,,
0006535.png,Desert,Rhinoceros,Elephant,Purple,Brown,,
0006536.png,Desert,Rhinoceros,Elephant,Purple,Cyan,,
0006537.png,Desert,Rhinoceros,Elephant,Purple,Gray,,
0006538.png,Desert,Rhinoceros,Elephant,Cyan,Red,,
0006539.png,Desert,Rhinoceros,Elephant,Cyan,Blue,,
0006540.png,Desert,Rhinoceros,Elephant,Cyan,Green,,
0006541.png,Desert,Rhinoceros,Elephant,Cyan,Yellow,,
0006542.png,Desert,Rhinoceros,Elephant,Cyan,Brown,,
0006543.png,Desert,Rhinoceros,Elephant,Cyan,Purple,,
0006544.png,Desert,Rhinoceros,Elephant,Cyan,Gray,,
0006545.png,Desert,Rhinoceros,Elephant,Gray,Red,,
0006546.png,Desert,Rhinoceros,Elephant,Gray,Blue,,
0006547.png,Desert,Rhinoceros,Elephant,Gray,Green,,
0006548.png,Desert,Rhinoceros,Elephant,Gray,Yellow,,
0006549.png,Desert,Rhinoceros,Elephant,Gray,Brown,,
0006550.png,Desert,Rhinoceros,Elephant,Gray,Purple,,
0006551.png,Desert,Rhinoceros,Elephant,Gray,Cyan,,
0006552.png,Desert,Rhinoceros,Hippopotamus,Red,Blue,,
0006553.png,Desert,Rhinoceros,Hippopotamus,Red,Green,,
0006554.png,Desert,Rhinoceros,Hippopotamus,Red,Yellow,,
0006555.png,Desert,Rhinoceros,Hippopotamus,Red,Brown,,
0006556.png,Desert,Rhinoceros,Hippopotamus,Red,Purple,,
0006557.png,Desert,Rhinoceros,Hippopotamus,Red,Cyan,,
0006558.png,Desert,Rhinoceros,Hippopotamus,Red,Gray,,
0006559.png,Desert,Rhinoceros,Hippopotamus,Blue,Red,,
0006560.png,Desert,Rhinoceros,Hippopotamus,Blue,Green,,
0006561.png,Desert,Rhinoceros,Hippopotamus,Blue,Yellow,,
0006562.png,Desert,Rhinoceros,Hippopotamus,Blue,Brown,,
0006563.png,Desert,Rhinoceros,Hippopotamus,Blue,Purple,,
0006564.png,Desert,Rhinoceros,Hippopotamus,Blue,Cyan,,
0006565.png,Desert,Rhinoceros,Hippopotamus,Blue,Gray,,
0006566.png,Desert,Rhinoceros,Hippopotamus,Green,Red,,
0006567.png,Desert,Rhinoceros,Hippopotamus,Green,Blue,,
0006568.png,Desert,Rhinoceros,Hippopotamus,Green,Yellow,,
0006569.png,Desert,Rhinoceros,Hippopotamus,Green,Brown,,
0006570.png,Desert,Rhinoceros,Hippopotamus,Green,Purple,,
0006571.png,Desert,Rhinoceros,Hippopotamus,Green,Cyan,,
0006572.png,Desert,Rhinoceros,Hippopotamus,Green,Gray,,
0006573.png,Desert,Rhinoceros,Hippopotamus,Yellow,Red,,
0006574.png,Desert,Rhinoceros,Hippopotamus,Yellow,Blue,,
0006575.png,Desert,Rhinoceros,Hippopotamus,Yellow,Green,,
0006576.png,Desert,Rhinoceros,Hippopotamus,Yellow,Brown,,
0006577.png,Desert,Rhinoceros,Hippopotamus,Yellow,Purple,,
0006578.png,Desert,Rhinoceros,Hippopotamus,Yellow,Cyan,,
0006579.png,Desert,Rhinoceros,Hippopotamus,Yellow,Gray,,
0006580.png,Desert,Rhinoceros,Hippopotamus,Brown,Red,,
0006581.png,Desert,Rhinoceros,Hippopotamus,Brown,Blue,,
0006582.png,Desert,Rhinoceros,Hippopotamus,Brown,Green,,
0006583.png,Desert,Rhinoceros,Hippopotamus,Brown,Yellow,,
0006584.png,Desert,Rhinoceros,Hippopotamus,Brown,Purple,,
0006585.png,Desert,Rhinoceros,Hippopotamus,Brown,Cyan,,
0006586.png,Desert,Rhinoceros,Hippopotamus,Brown,Gray,,
0006587.png,Desert,Rhinoceros,Hippopotamus,Purple,Red,,
0006588.png,Desert,Rhinoceros,Hippopotamus,Purple,Blue,,
0006589.png,Desert,Rhinoceros,Hippopotamus,Purple,Green,,
0006590.png,Desert,Rhinoceros,Hippopotamus,Purple,Yellow,,
0006591.png,Desert,Rhinoceros,Hippopotamus,Purple,Brown,,
0006592.png,Desert,Rhinoceros,Hippopotamus,Purple,Cyan,,
0006593.png,Desert,Rhinoceros,Hippopotamus,Purple,Gray,,
0006594.png,Desert,Rhinoceros,Hippopotamus,Cyan,Red,,
0006595.png,Desert,Rhinoceros,Hippopotamus,Cyan,Blue,,
0006596.png,Desert,Rhinoceros,Hippopotamus,Cyan,Green,,
0006597.png,Desert,Rhinoceros,Hippopotamus,Cyan,Yellow,,
0006598.png,Desert,Rhinoceros,Hippopotamus,Cyan,Brown,,
0006599.png,Desert,Rhinoceros,Hippopotamus,Cyan,Purple,,
0006600.png,Desert,Rhinoceros,Hippopotamus,Cyan,Gray,,
0006601.png,Desert,Rhinoceros,Hippopotamus,Gray,Red,,
0006602.png,Desert,Rhinoceros,Hippopotamus,Gray,Blue,,
0006603.png,Desert,Rhinoceros,Hippopotamus,Gray,Green,,
0006604.png,Desert,Rhinoceros,Hippopotamus,Gray,Yellow,,
0006605.png,Desert,Rhinoceros,Hippopotamus,Gray,Brown,,
0006606.png,Desert,Rhinoceros,Hippopotamus,Gray,Purple,,
0006607.png,Desert,Rhinoceros,Hippopotamus,Gray,Cyan,,
0006608.png,Desert,Rhinoceros,Lion,Red,Blue,,
0006609.png,Desert,Rhinoceros,Lion,Red,Green,,
0006610.png,Desert,Rhinoceros,Lion,Red,Yellow,,
0006611.png,Desert,Rhinoceros,Lion,Red,Brown,,
0006612.png,Desert,Rhinoceros,Lion,Red,Purple,,
0006613.png,Desert,Rhinoceros,Lion,Red,Cyan,,
0006614.png,Desert,Rhinoceros,Lion,Red,Gray,,
0006615.png,Desert,Rhinoceros,Lion,Blue,Red,,
0006616.png,Desert,Rhinoceros,Lion,Blue,Green,,
0006617.png,Desert,Rhinoceros,Lion,Blue,Yellow,,
0006618.png,Desert,Rhinoceros,Lion,Blue,Brown,,
0006619.png,Desert,Rhinoceros,Lion,Blue,Purple,,
0006620.png,Desert,Rhinoceros,Lion,Blue,Cyan,,
0006621.png,Desert,Rhinoceros,Lion,Blue,Gray,,
0006622.png,Desert,Rhinoceros,Lion,Green,Red,,
0006623.png,Desert,Rhinoceros,Lion,Green,Blue,,
0006624.png,Desert,Rhinoceros,Lion,Green,Yellow,,
0006625.png,Desert,Rhinoceros,Lion,Green,Brown,,
0006626.png,Desert,Rhinoceros,Lion,Green,Purple,,
0006627.png,Desert,Rhinoceros,Lion,Green,Cyan,,
0006628.png,Desert,Rhinoceros,Lion,Green,Gray,,
0006629.png,Desert,Rhinoceros,Lion,Yellow,Red,,
0006630.png,Desert,Rhinoceros,Lion,Yellow,Blue,,
0006631.png,Desert,Rhinoceros,Lion,Yellow,Green,,
0006632.png,Desert,Rhinoceros,Lion,Yellow,Brown,,
0006633.png,Desert,Rhinoceros,Lion,Yellow,Purple,,
0006634.png,Desert,Rhinoceros,Lion,Yellow,Cyan,,
0006635.png,Desert,Rhinoceros,Lion,Yellow,Gray,,
0006636.png,Desert,Rhinoceros,Lion,Brown,Red,,
0006637.png,Desert,Rhinoceros,Lion,Brown,Blue,,
0006638.png,Desert,Rhinoceros,Lion,Brown,Green,,
0006639.png,Desert,Rhinoceros,Lion,Brown,Yellow,,
0006640.png,Desert,Rhinoceros,Lion,Brown,Purple,,
0006641.png,Desert,Rhinoceros,Lion,Brown,Cyan,,
0006642.png,Desert,Rhinoceros,Lion,Brown,Gray,,
0006643.png,Desert,Rhinoceros,Lion,Purple,Red,,
0006644.png,Desert,Rhinoceros,Lion,Purple,Blue,,
0006645.png,Desert,Rhinoceros,Lion,Purple,Green,,
0006646.png,Desert,Rhinoceros,Lion,Purple,Yellow,,
0006647.png,Desert,Rhinoceros,Lion,Purple,Brown,,
0006648.png,Desert,Rhinoceros,Lion,Purple,Cyan,,
0006649.png,Desert,Rhinoceros,Lion,Purple,Gray,,
0006650.png,Desert,Rhinoceros,Lion,Cyan,Red,,
0006651.png,Desert,Rhinoceros,Lion,Cyan,Blue,,
0006652.png,Desert,Rhinoceros,Lion,Cyan,Green,,
0006653.png,Desert,Rhinoceros,Lion,Cyan,Yellow,,
0006654.png,Desert,Rhinoceros,Lion,Cyan,Brown,,
0006655.png,Desert,Rhinoceros,Lion,Cyan,Purple,,
0006656.png,Desert,Rhinoceros,Lion,Cyan,Gray,,
0006657.png,Desert,Rhinoceros,Lion,Gray,Red,,
0006658.png,Desert,Rhinoceros,Lion,Gray,Blue,,
0006659.png,Desert,Rhinoceros,Lion,Gray,Green,,
0006660.png,Desert,Rhinoceros,Lion,Gray,Yellow,,
0006661.png,Desert,Rhinoceros,Lion,Gray,Brown,,
0006662.png,Desert,Rhinoceros,Lion,Gray,Purple,,
0006663.png,Desert,Rhinoceros,Lion,Gray,Cyan,,
0006664.png,Desert,Rhinoceros,Lioness,Red,Blue,,
0006665.png,Desert,Rhinoceros,Lioness,Red,Green,,
0006666.png,Desert,Rhinoceros,Lioness,Red,Yellow,,
0006667.png,Desert,Rhinoceros,Lioness,Red,Brown,,
0006668.png,Desert,Rhinoceros,Lioness,Red,Purple,,
0006669.png,Desert,Rhinoceros,Lioness,Red,Cyan,,
0006670.png,Desert,Rhinoceros,Lioness,Red,Gray,,
0006671.png,Desert,Rhinoceros,Lioness,Blue,Red,,
0006672.png,Desert,Rhinoceros,Lioness,Blue,Green,,
0006673.png,Desert,Rhinoceros,Lioness,Blue,Yellow,,
0006674.png,Desert,Rhinoceros,Lioness,Blue,Brown,,
0006675.png,Desert,Rhinoceros,Lioness,Blue,Purple,,
0006676.png,Desert,Rhinoceros,Lioness,Blue,Cyan,,
0006677.png,Desert,Rhinoceros,Lioness,Blue,Gray,,
0006678.png,Desert,Rhinoceros,Lioness,Green,Red,,
0006679.png,Desert,Rhinoceros,Lioness,Green,Blue,,
0006680.png,Desert,Rhinoceros,Lioness,Green,Yellow,,
0006681.png,Desert,Rhinoceros,Lioness,Green,Brown,,
0006682.png,Desert,Rhinoceros,Lioness,Green,Purple,,
0006683.png,Desert,Rhinoceros,Lioness,Green,Cyan,,
0006684.png,Desert,Rhinoceros,Lioness,Green,Gray,,
0006685.png,Desert,Rhinoceros,Lioness,Yellow,Red,,
0006686.png,Desert,Rhinoceros,Lioness,Yellow,Blue,,
0006687.png,Desert,Rhinoceros,Lioness,Yellow,Green,,
0006688.png,Desert,Rhinoceros,Lioness,Yellow,Brown,,
0006689.png,Desert,Rhinoceros,Lioness,Yellow,Purple,,
0006690.png,Desert,Rhinoceros,Lioness,Yellow,Cyan,,
0006691.png,Desert,Rhinoceros,Lioness,Yellow,Gray,,
0006692.png,Desert,Rhinoceros,Lioness,Brown,Red,,
0006693.png,Desert,Rhinoceros,Lioness,Brown,Blue,,
0006694.png,Desert,Rhinoceros,Lioness,Brown,Green,,
0006695.png,Desert,Rhinoceros,Lioness,Brown,Yellow,,
0006696.png,Desert,Rhinoceros,Lioness,Brown,Purple,,
0006697.png,Desert,Rhinoceros,Lioness,Brown,Cyan,,
0006698.png,Desert,Rhinoceros,Lioness,Brown,Gray,,
0006699.png,Desert,Rhinoceros,Lioness,Purple,Red,,
0006700.png,Desert,Rhinoceros,Lioness,Purple,Blue,,
0006701.png,Desert,Rhinoceros,Lioness,Purple,Green,,
0006702.png,Desert,Rhinoceros,Lioness,Purple,Yellow,,
0006703.png,Desert,Rhinoceros,Lioness,Purple,Brown,,
0006704.png,Desert,Rhinoceros,Lioness,Purple,Cyan,,
0006705.png,Desert,Rhinoceros,Lioness,Purple,Gray,,
0006706.png,Desert,Rhinoceros,Lioness,Cyan,Red,,
0006707.png,Desert,Rhinoceros,Lioness,Cyan,Blue,,
0006708.png,Desert,Rhinoceros,Lioness,Cyan,Green,,
0006709.png,Desert,Rhinoceros,Lioness,Cyan,Yellow,,
0006710.png,Desert,Rhinoceros,Lioness,Cyan,Brown,,
0006711.png,Desert,Rhinoceros,Lioness,Cyan,Purple,,
0006712.png,Desert,Rhinoceros,Lioness,Cyan,Gray,,
0006713.png,Desert,Rhinoceros,Lioness,Gray,Red,,
0006714.png,Desert,Rhinoceros,Lioness,Gray,Blue,,
0006715.png,Desert,Rhinoceros,Lioness,Gray,Green,,
0006716.png,Desert,Rhinoceros,Lioness,Gray,Yellow,,
0006717.png,Desert,Rhinoceros,Lioness,Gray,Brown,,
0006718.png,Desert,Rhinoceros,Lioness,Gray,Purple,,
0006719.png,Desert,Rhinoceros,Lioness,Gray,Cyan,,
0006720.png,Desert,Rhinoceros,Zebra,Red,Blue,,
0006721.png,Desert,Rhinoceros,Zebra,Red,Green,,
0006722.png,Desert,Rhinoceros,Zebra,Red,Yellow,,
0006723.png,Desert,Rhinoceros,Zebra,Red,Brown,,
0006724.png,Desert,Rhinoceros,Zebra,Red,Purple,,
0006725.png,Desert,Rhinoceros,Zebra,Red,Cyan,,
0006726.png,Desert,Rhinoceros,Zebra,Red,Gray,,
0006727.png,Desert,Rhinoceros,Zebra,Blue,Red,,
0006728.png,Desert,Rhinoceros,Zebra,Blue,Green,,
0006729.png,Desert,Rhinoceros,Zebra,Blue,Yellow,,
0006730.png,Desert,Rhinoceros,Zebra,Blue,Brown,,
0006731.png,Desert,Rhinoceros,Zebra,Blue,Purple,,
0006732.png,Desert,Rhinoceros,Zebra,Blue,Cyan,,
0006733.png,Desert,Rhinoceros,Zebra,Blue,Gray,,
0006734.png,Desert,Rhinoceros,Zebra,Green,Red,,
0006735.png,Desert,Rhinoceros,Zebra,Green,Blue,,
0006736.png,Desert,Rhinoceros,Zebra,Green,Yellow,,
0006737.png,Desert,Rhinoceros,Zebra,Green,Brown,,
0006738.png,Desert,Rhinoceros,Zebra,Green,Purple,,
0006739.png,Desert,Rhinoceros,Zebra,Green,Cyan,,
0006740.png,Desert,Rhinoceros,Zebra,Green,Gray,,
0006741.png,Desert,Rhinoceros,Zebra,Yellow,Red,,
0006742.png,Desert,Rhinoceros,Zebra,Yellow,Blue,,
0006743.png,Desert,Rhinoceros,Zebra,Yellow,Green,,
0006744.png,Desert,Rhinoceros,Zebra,Yellow,Brown,,
0006745.png,Desert,Rhinoceros,Zebra,Yellow,Purple,,
0006746.png,Desert,Rhinoceros,Zebra,Yellow,Cyan,,
0006747.png,Desert,Rhinoceros,Zebra,Yellow,Gray,,
0006748.png,Desert,Rhinoceros,Zebra,Brown,Red,,
0006749.png,Desert,Rhinoceros,Zebra,Brown,Blue,,
0006750.png,Desert,Rhinoceros,Zebra,Brown,Green,,
0006751.png,Desert,Rhinoceros,Zebra,Brown,Yellow,,
0006752.png,Desert,Rhinoceros,Zebra,Brown,Purple,,
0006753.png,Desert,Rhinoceros,Zebra,Brown,Cyan,,
0006754.png,Desert,Rhinoceros,Zebra,Brown,Gray,,
0006755.png,Desert,Rhinoceros,Zebra,Purple,Red,,
0006756.png,Desert,Rhinoceros,Zebra,Purple,Blue,,
0006757.png,Desert,Rhinoceros,Zebra,Purple,Green,,
0006758.png,Desert,Rhinoceros,Zebra,Purple,Yellow,,
0006759.png,Desert,Rhinoceros,Zebra,Purple,Brown,,
0006760.png,Desert,Rhinoceros,Zebra,Purple,Cyan,,
0006761.png,Desert,Rhinoceros,Zebra,Purple,Gray,,
0006762.png,Desert,Rhinoceros,Zebra,Cyan,Red,,
0006763.png,Desert,Rhinoceros,Zebra,Cyan,Blue,,
0006764.png,Desert,Rhinoceros,Zebra,Cyan,Green,,
0006765.png,Desert,Rhinoceros,Zebra,Cyan,Yellow,,
0006766.png,Desert,Rhinoceros,Zebra,Cyan,Brown,,
0006767.png,Desert,Rhinoceros,Zebra,Cyan,Purple,,
0006768.png,Desert,Rhinoceros,Zebra,Cyan,Gray,,
0006769.png,Desert,Rhinoceros,Zebra,Gray,Red,,
0006770.png,Desert,Rhinoceros,Zebra,Gray,Blue,,
0006771.png,Desert,Rhinoceros,Zebra,Gray,Green,,
0006772.png,Desert,Rhinoceros,Zebra,Gray,Yellow,,
0006773.png,Desert,Rhinoceros,Zebra,Gray,Brown,,
0006774.png,Desert,Rhinoceros,Zebra,Gray,Purple,,
0006775.png,Desert,Rhinoceros,Zebra,Gray,Cyan,,
0006776.png,Desert,Zebra,Crow,Red,Blue,,
0006777.png,Desert,Zebra,Crow,Red,Green,,
0006778.png,Desert,Zebra,Crow,Red,Yellow,,
0006779.png,Desert,Zebra,Crow,Red,Brown,,
0006780.png,Desert,Zebra,Crow,Red,Purple,,
0006781.png,Desert,Zebra,Crow,Red,Cyan,,
0006782.png,Desert,Zebra,Crow,Red,Gray,,
0006783.png,Desert,Zebra,Crow,Blue,Red,,
0006784.png,Desert,Zebra,Crow,Blue,Green,,
0006785.png,Desert,Zebra,Crow,Blue,Yellow,,
0006786.png,Desert,Zebra,Crow,Blue,Brown,,
0006787.png,Desert,Zebra,Crow,Blue,Purple,,
0006788.png,Desert,Zebra,Crow,Blue,Cyan,,
0006789.png,Desert,Zebra,Crow,Blue,Gray,,
0006790.png,Desert,Zebra,Crow,Green,Red,,
0006791.png,Desert,Zebra,Crow,Green,Blue,,
0006792.png,Desert,Zebra,Crow,Green,Yellow,,
0006793.png,Desert,Zebra,Crow,Green,Brown,,
0006794.png,Desert,Zebra,Crow,Green,Purple,,
0006795.png,Desert,Zebra,Crow,Green,Cyan,,
0006796.png,Desert,Zebra,Crow,Green,Gray,,
0006797.png,Desert,Zebra,Crow,Yellow,Red,,
0006798.png,Desert,Zebra,Crow,Yellow,Blue,,
0006799.png,Desert,Zebra,Crow,Yellow,Green,,
0006800.png,Desert,Zebra,Crow,Yellow,Brown,,
0006801.png,Desert,Zebra,Crow,Yellow,Purple,,
0006802.png,Desert,Zebra,Crow,Yellow,Cyan,,
0006803.png,Desert,Zebra,Crow,Yellow,Gray,,
0006804.png,Desert,Zebra,Crow,Brown,Red,,
0006805.png,Desert,Zebra,Crow,Brown,Blue,,
0006806.png,Desert,Zebra,Crow,Brown,Green,,
0006807.png,Desert,Zebra,Crow,Brown,Yellow,,
0006808.png,Desert,Zebra,Crow,Brown,Purple,,
0006809.png,Desert,Zebra,Crow,Brown,Cyan,,
0006810.png,Desert,Zebra,Crow,Brown,Gray,,
0006811.png,Desert,Zebra,Crow,Purple,Red,,
0006812.png,Desert,Zebra,Crow,Purple,Blue,,
0006813.png,Desert,Zebra,Crow,Purple,Green,,
0006814.png,Desert,Zebra,Crow,Purple,Yellow,,
0006815.png,Desert,Zebra,Crow,Purple,Brown,,
0006816.png,Desert,Zebra,Crow,Purple,Cyan,,
0006817.png,Desert,Zebra,Crow,Purple,Gray,,
0006818.png,Desert,Zebra,Crow,Cyan,Red,,
0006819.png,Desert,Zebra,Crow,Cyan,Blue,,
0006820.png,Desert,Zebra,Crow,Cyan,Green,,
0006821.png,Desert,Zebra,Crow,Cyan,Yellow,,
0006822.png,Desert,Zebra,Crow,Cyan,Brown,,
0006823.png,Desert,Zebra,Crow,Cyan,Purple,,
0006824.png,Desert,Zebra,Crow,Cyan,Gray,,
0006825.png,Desert,Zebra,Crow,Gray,Red,,
0006826.png,Desert,Zebra,Crow,Gray,Blue,,
0006827.png,Desert,Zebra,Crow,Gray,Green,,
0006828.png,Desert,Zebra,Crow,Gray,Yellow,,
0006829.png,Desert,Zebra,Crow,Gray,Brown,,
0006830.png,Desert,Zebra,Crow,Gray,Purple,,
0006831.png,Desert,Zebra,Crow,Gray,Cyan,,
0006832.png,Desert,Zebra,Fox,Red,Blue,,
0006833.png,Desert,Zebra,Fox,Red,Green,,
0006834.png,Desert,Zebra,Fox,Red,Yellow,,
0006835.png,Desert,Zebra,Fox,Red,Brown,,
0006836.png,Desert,Zebra,Fox,Red,Purple,,
0006837.png,Desert,Zebra,Fox,Red,Cyan,,
0006838.png,Desert,Zebra,Fox,Red,Gray,,
0006839.png,Desert,Zebra,Fox,Blue,Red,,
0006840.png,Desert,Zebra,Fox,Blue,Green,,
0006841.png,Desert,Zebra,Fox,Blue,Yellow,,
0006842.png,Desert,Zebra,Fox,Blue,Brown,,
0006843.png,Desert,Zebra,Fox,Blue,Purple,,
0006844.png,Desert,Zebra,Fox,Blue,Cyan,,
0006845.png,Desert,Zebra,Fox,Blue,Gray,,
0006846.png,Desert,Zebra,Fox,Green,Red,,
0006847.png,Desert,Zebra,Fox,Green,Blue,,
0006848.png,Desert,Zebra,Fox,Green,Yellow,,
0006849.png,Desert,Zebra,Fox,Green,Brown,,
0006850.png,Desert,Zebra,Fox,Green,Purple,,
0006851.png,Desert,Zebra,Fox,Green,Cyan,,
0006852.png,Desert,Zebra,Fox,Green,Gray,,
0006853.png,Desert,Zebra,Fox,Yellow,Red,,
0006854.png,Desert,Zebra,Fox,Yellow,Blue,,
0006855.png,Desert,Zebra,Fox,Yellow,Green,,
0006856.png,Desert,Zebra,Fox,Yellow,Brown,,
0006857.png,Desert,Zebra,Fox,Yellow,Purple,,
0006858.png,Desert,Zebra,Fox,Yellow,Cyan,,
0006859.png,Desert,Zebra,Fox,Yellow,Gray,,
0006860.png,Desert,Zebra,Fox,Brown,Red,,
